taxon_name,aus_native
Dissocarpus paradoxus,TRUE
Dissocarpus paradoxus,TRUE
Dissocarpus paradoxus,TRUE
Dissocarpus sp. Doongmabulla (E.J.Thompson+ GAL21),TRUE
Dissotis rotundifolia,FALSE
Distichlis distichophylla,TRUE
Dodonaea arnhemica,TRUE
Dodonaea barklyana,TRUE
Dodonaea dodecandra,TRUE
Dodonaea hispidula,TRUE
Dodonaea hispidula,TRUE
Dodonaea hispidula var. arida,TRUE
Dodonaea hispidula var. hispidula,TRUE
Dodonaea hispidula var. phylloptera,TRUE
Dodonaea malvacea,TRUE
Dithyrostegia amplexicaulis,TRUE
Dithyrostegia gracilis,TRUE
Dittrichia graveolens,FALSE
Dittrichia viscosa,FALSE
Diuris aequalis,TRUE
Diuris basaltica,TRUE
Diuris behrii,TRUE
Diuris brachyscapa,TRUE
Diuris brevis,TRUE
Diuris calcicola,TRUE
Diuris carecta,TRUE
Diuris chryseopsis,TRUE
Diuris tricolor,TRUE
Diuris cruenta,TRUE
Diuris drummondii,TRUE
Diuris fragrantissima,TRUE
Diuris gregaria,TRUE
Diuris lanceolata,TRUE
Diuris littoralis,TRUE
Diuris calcicola,TRUE
Diuris micrantha,TRUE
Diuris monticola,TRUE
Diuris ochroma,TRUE
Diuris oraria,TRUE
Diuris ostrina,TRUE
Diuris pedunculata,TRUE
Diuris pallescens,TRUE
Diuris calcicola,TRUE
Diuris pedunculata,TRUE
Diuris porphyrochila,TRUE
Diuris praecox,TRUE
Diuris protena,TRUE
Diuris purdiei,TRUE
Diuris tricolor,TRUE
Diuris subalpina,TRUE
Diuris suffusa,TRUE
Diuris tinctoria,TRUE
Diuris tricolor,TRUE
Diuris venosa,TRUE
Dockrillia sulphurea,TRUE
Dockrillia teretifolia,TRUE
Dodonaea adenophora,TRUE
Dodonaea amblyophylla,TRUE
Dodonaea amplisemina,TRUE
Dodonaea viscosa subsp. angustissima,TRUE
Dodonaea aptera,TRUE
Dodonaea arnhemica,TRUE
Dodonaea viscosa subsp. angustissima,TRUE
Dodonaea barklyana,TRUE
Dodonaea baueri,TRUE
Dodonaea biloba,TRUE
Dodonaea boroniifolia,TRUE
Dodonaea boroniifolia x Dodonaea viscosa subsp. cuneata,TRUE
Dodonaea bursariifolia,TRUE
Dodonaea caespitosa,TRUE
Dodonaea camfieldii,TRUE
Dodonaea ceratocarpa,TRUE
Dodonaea concinna,TRUE
Dodonaea coriacea,TRUE
Dodonaea divaricata,TRUE
Dodonaea dodecandra,TRUE
Dodonaea ericoides,TRUE
Dodonaea falcata,TRUE
Dodonaea filifolia,TRUE
Dodonaea filiformis,TRUE
Dodonaea glandulosa,TRUE
Dodonaea hackettiana,TRUE
Dodonaea heteromorpha,TRUE
Dodonaea hexandra,TRUE
Dodonaea hirsuta,TRUE
Dodonaea hispidula,TRUE
Dodonaea hispidula var. arida,TRUE
Dodonaea hispidula var. hispidula,TRUE
Dodonaea hispidula var. phylloptera,TRUE
Dodonaea humifusa,TRUE
Dodonaea humilis,TRUE
Dodonaea inaequifolia,TRUE
Dodonaea intricata,TRUE
Dodonaea lanceolata,TRUE
Dodonaea lanceolata var. lanceolata,TRUE
Dodonaea lanceolata var. subsessilifolia,TRUE
Dodonaea larreoides,TRUE
Dodonaea lobulata,TRUE
Dodonaea macrossanii,TRUE
Dodonaea malvacea,TRUE
Dodonaea megazyga,TRUE
Dodonaea microzyga,TRUE
Dodonaea microzyga var. acrolobata,TRUE
Dodonaea microzyga var. microzyga,TRUE
Dodonaea multijuga,TRUE
Dodonaea oxyptera,TRUE
Dodonaea pachyneura,TRUE
Dodonaea peduncularis,TRUE
Dodonaea petiolaris,TRUE
Dodonaea physocarpa,TRUE
Dodonaea pinifolia,TRUE
Dodonaea pinnata,TRUE
Dodonaea platyptera,TRUE
Dodonaea polyandra,TRUE
Dodonaea polyzyga,TRUE
Dodonaea procumbens,TRUE
Dodonaea procumbens x Dodonaea viscosa,TRUE
Dodonaea ptarmicifolia,TRUE
Dodonaea ptarmicifolia,TRUE
Dodonaea rhombifolia,TRUE
Dodonaea rigida,TRUE
Dodonaea rupicola,TRUE
Dodonaea scurra,TRUE
Dodonaea serratifolia,TRUE
Dodonaea sinuolata,TRUE
Dodonaea sinuolata subsp. acrodentata,TRUE
Dodonaea sinuolata subsp. sinuolata,TRUE
Dodonaea stenophylla,TRUE
Dodonaea stenozyga,TRUE
Dodonaea subglandulifera,TRUE
Dodonaea tenuifolia,TRUE
Dodonaea tepperi,TRUE
Dodonaea triangularis,TRUE
Dodonaea trifida,TRUE
Dodonaea triquetra,TRUE
Dodonaea truncatiales,TRUE
Dodonaea uncinata,TRUE
Dodonaea vestita,TRUE
Dodonaea viscosa,TRUE
Dodonaea viscosa subsp. angustifolia,TRUE
Dodonaea viscosa subsp. angustissima,TRUE
Dodonaea viscosa subsp. burmanniana,TRUE
Dodonaea viscosa subsp. cuneata,TRUE
Dodonaea viscosa subsp. mucronata,TRUE
Dodonaea viscosa subsp. spatulata,TRUE
Dodonaea viscosa subsp. viscosa,TRUE
Dodonaea viscosa subsp. spatulata,TRUE
Dodonaea viscosa subsp. spatulata,TRUE
Dodonaea viscosa subsp. spatulata,TRUE
Dodonaea viscosa subsp. viscosa,TRUE
Dolichandra unguis-cati,FALSE
Dolichandrone alternifolia,TRUE
Dolichandrone filiformis,TRUE
Dolichandrone heterophylla,TRUE
Dolichandrone spathacea,TRUE
Donatia novae-zelandiae,TRUE
Blechnum neohollandicum,TRUE
Blechnum parrisiae,TRUE
Blechnum rupestre,TRUE
Blechnum rupestre,TRUE
Blechnum lineare,TRUE
Blechnum medium,TRUE
Blechnum lineare,TRUE
Blechnum parrisiae,TRUE
Blechnum parrisiae,TRUE
Blechnum medium,TRUE
Dopatrium junceum,TRUE
Dorstenia arifolia,FALSE
Doryanthes excelsa,TRUE
Doryanthes palmeri,TRUE
Doryanthes palmeri,TRUE
Dorycnium rectum,FALSE
Doryopteris concolor,TRUE
Doryphora aromatica,TRUE
Doryphora sassafras,TRUE
Dovyalis caffra,FALSE
Draba nemorosa,FALSE
Drabastrum alpestre,TRUE
Pleomele angustifolia,TRUE
Dracocephalum moldavica,FALSE
Dracophyllum fitzgeraldii,TRUE
Dracophyllum macranthum,TRUE
Dracophyllum milliganii,TRUE
Dracophyllum minimum,TRUE
Dracophyllum oceanicum,TRUE
Sphenotoma parviflora,TRUE
Dracophyllum sayeri,TRUE
Dracophyllum secundum,TRUE
Drakaea concolor,TRUE
Drakaea confluens,TRUE
Drakaea elastica,TRUE
Drakaea isolata,TRUE
Drakaea micrantha,TRUE
Tasmannia insipida,TRUE
Tasmannia purpurascens,TRUE
Tasmannia stipitata,TRUE
Drosanthemum candens,FALSE
Drosera aberrans,TRUE
Drosera adelae,TRUE
Drosera allantostigma,TRUE
Drosera andersoniana,TRUE
Drosera androsacea,TRUE
Drosera finlaysoniana,TRUE
Drosera aquatica,TRUE
Drosera arcturi,TRUE
Drosera aurantiaca,TRUE
Drosera auriculata,TRUE
Drosera australis,TRUE
Drosera banksii,TRUE
Drosera barbigera,TRUE
Drosera barrettiorum,TRUE
Drosera basifolia,TRUE
Drosera bicolor,TRUE
Drosera binata,TRUE
Drosera bindoon,TRUE
Drosera brevicornis,TRUE
Drosera broomensis,TRUE
Drosera browniana,TRUE
Drosera bulbigena,TRUE
Drosera bulbosa,TRUE
Drosera burmanni,TRUE
Drosera caduca,TRUE
Drosera callistos,TRUE
Drosera calycina,TRUE
Drosera capensis,TRUE
Drosera citrina,TRUE
Drosera closterostigma,TRUE
Drosera coalara,TRUE
Drosera collina,TRUE
Drosera coomallo,TRUE
Drosera cucullata,TRUE
Drosera darwinensis,TRUE
Drosera depauperata,TRUE
Drosera derbyensis,TRUE
Drosera dichrosepala,TRUE
Drosera dilatato-petiolaris,TRUE
Drosera drummondii,TRUE
Drosera echinoblastus,TRUE
Drosera eneabba,TRUE
Drosera enodes,TRUE
Drosera erythrogyne,TRUE
Drosera erythrorhiza,TRUE
Drosera esperensis,TRUE
Drosera falconeri,TRUE
Drosera fimbriata,TRUE
Drosera finlaysoniana,TRUE
Drosera hookeri,TRUE
Drosera fragrans,TRUE
Drosera fulva,TRUE
Drosera geniculata,TRUE
Drosera gibsonii,TRUE
Drosera gigantea,TRUE
Drosera glabriscapa,TRUE
Drosera glanduligera,TRUE
Drosera peltata,TRUE
Drosera graniticola,TRUE
Drosera grievei,TRUE
Drosera hamiltonii,TRUE
Drosera hartmeyerorum,TRUE
Drosera helodes,TRUE
Drosera heterophylla,TRUE
Drosera hirsuta,TRUE
Drosera hookeri,TRUE
Drosera huegelii,TRUE
Drosera humilis,TRUE
Drosera hyperostigma,TRUE
Drosera indica,TRUE
Drosera indumenta,TRUE
Drosera intricata,TRUE
Drosera kenneallyi,TRUE
Drosera lanata,TRUE
Drosera lasiantha,TRUE
Drosera leioblastus,TRUE
Drosera leucoblasta,TRUE
Drosera leucostigma,TRUE
Drosera lowriei,TRUE
Drosera macrantha,TRUE
Drosera macrantha subsp. macrantha,TRUE
Drosera macrantha subsp. planchonii,TRUE
Drosera macrantha subsp. macrantha,TRUE
Drosera macrophylla,TRUE
Drosera magna,TRUE
Drosera major,TRUE
Drosera mannii,TRUE
Drosera marchantii,TRUE
Drosera prophylla,TRUE
Drosera menziesii,TRUE
Drosera micra,TRUE
Drosera micrantha,TRUE
Drosera microphylla,TRUE
Drosera microscapa,TRUE
Drosera miniata,TRUE
Drosera minutiflora,TRUE
Drosera modesta,TRUE
Drosera monantha,TRUE
Drosera monticola,TRUE
Drosera moorei,TRUE
Drosera murfetii,TRUE
Drosera myriantha,TRUE
Drosera nana,TRUE
Drosera neesii,TRUE
Drosera nitidula,TRUE
Drosera nivea,TRUE
Drosera occidentalis,TRUE
Drosera omissa,TRUE
Drosera orbiculata,TRUE
Drosera ordensis,TRUE
Drosera oreopodion,TRUE
Drosera paleacea,TRUE
Drosera pallida,TRUE
Drosera paradoxa,TRUE
Drosera paleacea,TRUE
Drosera patens,TRUE
Drosera pedicellaris,TRUE
Drosera peltata,TRUE
Drosera auriculata,TRUE
Drosera peltata,TRUE
Drosera petiolaris,TRUE
Drosera macrantha subsp. planchonii,TRUE
Drosera platypoda,TRUE
Drosera platystigma,TRUE
Drosera porrecta,TRUE
Drosera praefolia,TRUE
Drosera prolifera,TRUE
Drosera prophylla,TRUE
Drosera prostrata,TRUE
Drosera prostratoscaposa,TRUE
Drosera pulchella,TRUE
Drosera purpurascens,TRUE
Drosera pycnoblasta,TRUE
Drosera pygmaea,TRUE
Drosera radicans,TRUE
Drosera ramellosa,TRUE
Drosera rechingeri,TRUE
Drosera roseana,TRUE
Drosera rosulata,TRUE
Drosera rupicola,TRUE
Drosera salina,TRUE
Drosera sargentii,TRUE
Drosera schizandra,TRUE
Drosera schmutzii,TRUE
Drosera scorpioides,TRUE
Drosera serpens,TRUE
Drosera sewelliae,TRUE
Drosera silvicola,TRUE
Drosera sp. Rigid (R.J.Bates 2264),TRUE
Drosera spatulata,TRUE
Drosera spatulata,TRUE
Drosera spatulata var. gympiensis,TRUE
Drosera spatulata var. spatulata,TRUE
Drosera spilos,TRUE
Drosera squamosa,TRUE
Drosera stelliflora,TRUE
Drosera stolonifera,TRUE
Drosera stricticaulis,TRUE
Drosera subhirtella,TRUE
Drosera subtilis,TRUE
Drosera sulphurea,TRUE
Drosera thysanosepala,TRUE
Drosera trichocaulis,TRUE
Drosera tubaestylis,TRUE
Drosera verrucata,TRUE
Drosera walyunga,TRUE
Drosera whittakeri,TRUE
Drosera aberrans,TRUE
Drosera whittakeri,TRUE
Drosera x badgerupii,TRUE
Drosera x badgingarra,TRUE
Drosera x carbarup,TRUE
Drosera x legrandii,TRUE
Drosera x pingellyensis,TRUE
Drosera x sidjamesii,TRUE
Drosera yilgarnensis,TRUE
Drosera zigzagia,TRUE
Drosera zonaria,TRUE
Drummondita calida,TRUE
Drummondita ericoides,TRUE
Drummondita fulva,TRUE
Drummondita hassellii,TRUE
Drummondita longifolia,TRUE
Drummondita microphylla,TRUE
Drummondita miniata,TRUE
Drummondita rubroviridis,TRUE
Drummondita sp. Trayning (A.M.George 97),TRUE
Drummondita wilsonii,TRUE
Dryadodaphne trachyphloia,TRUE
Dryadodaphne trachyphloia,TRUE
Banksia acanthopoda,TRUE
Banksia anatona,TRUE
Banksia arborea,TRUE
Banksia arctotidis,TRUE
Banksia armata,TRUE
Banksia armata var. armata,TRUE
Banksia armata var. ignicida,TRUE
Banksia aurantia,TRUE
Banksia biterax,TRUE
Banksia bipinnatifida,TRUE
Banksia bipinnatifida subsp. bipinnatifida,TRUE
Banksia bipinnatifida subsp. multifida,TRUE
Banksia pellaeifolia,TRUE
Banksia borealis,TRUE
Banksia borealis subsp. borealis,TRUE
Banksia borealis subsp. elatior,TRUE
Banksia brunnea,TRUE
Banksia calophylla,TRUE
Banksia carlinoides,TRUE
Banksia catoglypta,TRUE
Banksia cirsioides,TRUE
Banksia columnaris,TRUE
Banksia comosa,TRUE
Banksia concinna,TRUE
Banksia densa,TRUE
Banksia densa var. densa,TRUE
Banksia densa var. parva,TRUE
Banksia corvijuga,TRUE
Banksia obovata,TRUE
Banksia cynaroides,TRUE
Banksia cypholoba,TRUE
Banksia drummondii,TRUE
Banksia drummondii subsp. drummondii,TRUE
Banksia drummondii subsp. hiemalis,TRUE
Banksia drummondii subsp. macrorufa,TRUE
Banksia echinata,TRUE
Banksia epimicta,TRUE
Banksia erythrocephala,TRUE
Banksia erythrocephala var. erythrocephala,TRUE
Banksia erythrocephala var. inopinata,TRUE
Banksia falcata,TRUE
Banksia fasciculata,TRUE
Banksia rufa,TRUE
Banksia rufa subsp. chelomacarpa,TRUE
Banksia rufa subsp. rufa,TRUE
Banksia rufa subsp. flavescens,TRUE
Banksia rufa subsp. obliquiloba,TRUE
Banksia rufa subsp. pumila,TRUE
Banksia rufa subsp. tutanningensis,TRUE
Banksia fililoba,TRUE
Banksia foliolata,TRUE
Banksia foliosissima,TRUE
Banksia formosa,TRUE
Banksia fraseri,TRUE
Banksia fraseri var. ashbyi,TRUE
Banksia fraseri var. fraseri,TRUE
Banksia fraseri var. oxycedra,TRUE
Banksia fuscobractea,TRUE
Banksia glaucifolia,TRUE
Banksia hewardiana,TRUE
Banksia hirta,TRUE
Banksia horrida,TRUE
Banksia idiogenes,TRUE
Banksia insulanemorecincta,TRUE
Banksia ionthocarpa,TRUE
Banksia kippistiana,TRUE
Banksia kippistiana var. kippistiana,TRUE
Banksia kippistiana var. paenepeccata,TRUE
Banksia lepidorhiza,TRUE
Banksia dallanneyi,TRUE
Banksia dallanneyi subsp. agricola,TRUE
Banksia dallanneyi,TRUE
Banksia dallanneyi subsp. media,TRUE
Banksia dallanneyi subsp. pollosta,TRUE
Banksia dallanneyi subsp. sylvestris,TRUE
Banksia prolata,TRUE
Banksia prolata subsp. archeos,TRUE
Banksia prolata subsp. calcicola,TRUE
Banksia prolata subsp. prolata,TRUE
Banksia meganotia,TRUE
Banksia mimica,TRUE
Banksia montana,TRUE
Banksia mucronulata,TRUE
Banksia nana,TRUE
Banksia alliacea,TRUE
Banksia nivea,TRUE
Banksia nivea subsp. nivea,TRUE
Banksia nivea subsp. uliginosa,TRUE
Banksia nobilis,TRUE
Banksia nobilis subsp. fragrans,TRUE
Banksia nobilis subsp. nobilis,TRUE
Banksia obtusa,TRUE
Banksia octotriginta,TRUE
Banksia pallida,TRUE
Banksia platycarpa,TRUE
Banksia plumosa,TRUE
Banksia plumosa subsp. denticulata,TRUE
Banksia plumosa subsp. plumosa,TRUE
Banksia polycephala,TRUE
Banksia porrecta,TRUE
Banksia undata,TRUE
Banksia undata var. undata,TRUE
Banksia undata var. splendens,TRUE
Banksia acuminata,TRUE
Banksia proteoides,TRUE
Banksia pseudoplumosa,TRUE
Banksia pteridifolia,TRUE
Banksia pteridifolia subsp. pteridifolia,TRUE
Banksia pteridifolia subsp. vernalis,TRUE
Banksia bella,TRUE
Banksia purdieana,TRUE
Banksia heliantha,TRUE
Banksia rufistylis,TRUE
Banksia sclerophylla,TRUE
Banksia seneciifolia,TRUE
Banksia serra,TRUE
Banksia serratuloides,TRUE
Banksia serratuloides subsp. perissa,TRUE
Banksia serratuloides subsp. serratuloides,TRUE
Banksia sessilis,TRUE
Banksia sessilis var. cordata,TRUE
Banksia sessilis var. cygnorum,TRUE
Banksia sessilis var. flabellifolia,TRUE
Banksia sessilis var. sessilis,TRUE
Banksia shanklandiorum,TRUE
Banksia shuttleworthiana,TRUE
Banksia splendida,TRUE
Banksia splendida subsp. macrocarpa,TRUE
Banksia splendida subsp. splendida,TRUE
Banksia squarrosa,TRUE
Banksia squarrosa subsp. argillacea,TRUE
Banksia squarrosa subsp. squarrosa,TRUE
Banksia stenoprion,TRUE
Banksia strictifolia,TRUE
Banksia stuposa,TRUE
Banksia subpinnatifida,TRUE
Banksia subpinnatifida var. imberbis,TRUE
Banksia subpinnatifida var. subpinnatifida,TRUE
Banksia subulata,TRUE
Banksia tenuis,TRUE
Banksia tenuis var. reptans,TRUE
Banksia tenuis var. tenuis,TRUE
Banksia tortifolia,TRUE
Banksia tridentata,TRUE
Banksia trifontinalis,TRUE
Banksia vestita,TRUE
Banksia viscida,TRUE
Banksia wonganensis,TRUE
Banksia xylothemelia,TRUE
Drymaria cordata,FALSE
Drymophila cyanocarpa,TRUE
Drymophila moorei,TRUE
Drynaria quercifolia,TRUE
Drynaria rigidula,TRUE
Drynaria sparsisora,TRUE
Drynaria x dumicola,TRUE
Dryopoa dives,TRUE
Dryopteris cycadina,FALSE
Dryopteris hasseltii,TRUE
Dryopteris sparsa,TRUE
Dryopteris wattsii,TRUE
Drypetes acuminata,TRUE
Drypetes deplanchei,TRUE
Drypetes deplanchei,TRUE
Drypetes iodoformis,TRUE
Drypetes deplanchei,TRUE
Drypetes iodoformis,TRUE
Drypetes vernicosa,TRUE
Duboisia arenitensis,TRUE
Duboisia hopwoodii,TRUE
Duboisia leichhardtii,TRUE
Duboisia leichhardtii x Duboisia myoporoides,TRUE
Duboisia myoporoides,TRUE
Dubouzetia australiensis,TRUE
Dubouzetia saxatilis,TRUE
Potentilla indica,FALSE
Duma coccoloboides,TRUE
Duma florulenta,TRUE
Duma horrida,TRUE
Duma horrida subsp. abdita,TRUE
Duma horrida subsp. horrida,TRUE
Dunbaria punctata,TRUE
Dunbaria rotundifolia,TRUE
Dunbaria singuliflora,TRUE
Duperreya commixta,TRUE
Duperreya halfordii,TRUE
Duperreya sericea,TRUE
Durabaculum mirbelianum,TRUE
Durabaculum nindii,TRUE
Hugonia jenkinsii,TRUE
Duranta erecta,FALSE
Durringtonia paludosa,TRUE
Dyschoriste depressa,FALSE
Dysoxylum acutangulum,TRUE
Dysoxylum alliaceum,TRUE
Dysoxylum arborescens,TRUE
Dysoxylum bijugum,TRUE
Dysoxylum setosum,TRUE
Dysoxylum gaudichaudianum,TRUE
Dysoxylum fraserianum,TRUE
Dysoxylum fraserianum,TRUE
Dysoxylum gaudichaudianum,TRUE
Dysoxylum klanderi,TRUE
Dysoxylum latifolium,TRUE
Dysoxylum mollissimum,TRUE
Dysoxylum mollissimum subsp. molle,TRUE
Dysoxylum mollissimum subsp. molle,TRUE
Dysoxylum oppositifolium,TRUE
Dysoxylum pachyphyllum,TRUE
Dysoxylum papuanum,TRUE
Dysoxylum parasiticum,TRUE
Dysoxylum pettigrewianum,TRUE
Dysoxylum pumilum,TRUE
Dysoxylum rufum,TRUE
Dysoxylum parasiticum,TRUE
Dysoxylum setosum,TRUE
Dysphania ambrosioides,FALSE
Dysphania carinata,TRUE
Dysphania congestiflora,TRUE
Dysphania cristata,TRUE
Dysphania glandulosa,TRUE
Dysphania glomulifera,TRUE
Dysphania glomulifera subsp. eremaea,TRUE
Dysphania glomulifera subsp. glomulifera,TRUE
Dysphania kalpari,TRUE
Dysphania littoralis,TRUE
Dysphania melanocarpa,TRUE
Dysphania multifida,FALSE
Dysphania glomulifera subsp. glomulifera,TRUE
Dysphania plantaginella,TRUE
Dysphania platycarpa,TRUE
Dysphania pumilio,TRUE
Dysphania rhadinostachya,TRUE
Dysphania saxatilis,TRUE
Dysphania simulans,TRUE
Dysphania sphaerosperma,TRUE
Dysphania truncata,TRUE
Dysphania valida,TRUE
Ecballium elaterium,FALSE
Ecbolium ligustrinum,FALSE
Ecdeiocolea monostachya,TRUE
Ecdeiocolea rigens,TRUE
Echinochloa colona,FALSE
Echinochloa colona,FALSE
Echinochloa crus-galli,FALSE
Echinochloa crus-pavonis,FALSE
Echinochloa dietrichiana,TRUE
Echinochloa elliptica,TRUE
Echinochloa esculenta,FALSE
Echinochloa frumentacea,FALSE
Echinochloa inundata,TRUE
Echinochloa kimberleyensis,TRUE
Echinochloa lacunaria,TRUE
Echinochloa macrandra,TRUE
Echinochloa microstachya,FALSE
Echinochloa oryzoides,FALSE
Echinochloa picta,TRUE
Echinochloa polystachya,FALSE
Echinochloa pyramidalis,FALSE
Echinochloa telmatophila,TRUE
Echinochloa turneriana,TRUE
Echinochloa esculenta,FALSE
Echinopogon caespitosus,TRUE
Echinopogon caespitosus var. caespitosus,TRUE
Echinopogon caespitosus var. cunninghamii,TRUE
Echinopogon cheelii,TRUE
Echinopogon intermedius,TRUE
Echinopogon mckiei,TRUE
Echinopogon nutans,TRUE
Echinopogon nutans var. major,TRUE
Echinopogon nutans var. nutans,TRUE
Echinopogon ovatus,TRUE
Echinopogon ovatus,TRUE
Echinopogon phleoides,TRUE
Echinops sphaerocephalus,FALSE
Echinopsis oxygona,FALSE
Echinostephia aculeata,TRUE
Echium candicans,FALSE
Echium italicum,FALSE
Echium pininana,FALSE
Echium plantagineum,FALSE
Echium simplex,FALSE
Echium vulgare,FALSE
Eclipta alatocarpa,TRUE
Eclipta platyglossa,TRUE
Eclipta prostrata,TRUE
Ectrosia agrostoides,TRUE
Ectrosia anomala,TRUE
Ectrosia appressa,TRUE
Ectrosia blakei,TRUE
Ectrosia confusa,TRUE
Ectrosia danesii,TRUE
Ectrosia gulliveri,TRUE
Ectrosia lasioclada,TRUE
Ectrosia laxa,TRUE
Ectrosia leporina,TRUE
Ectrosia nervilemma,TRUE
Ectrosia ovata,TRUE
Ectrosia scabrida,TRUE
Ectrosia schultzii,TRUE
Ectrosia schultzii var. annua,TRUE
Ectrosia schultzii var. schultzii,TRUE
Egeria densa,FALSE
Ehretia acuminata,TRUE
Ehretia acuminata var. acuminata,TRUE
Ehretia acuminata var. pilosula,TRUE
Ehretia acuminata var. pyrifolia,TRUE
Ehretia grahamii,TRUE
Ehretia javanica,TRUE
Ehretia laevis,FALSE
Ehretia saligna var. membranifolia,TRUE
Ehretia microphylla,TRUE
Ehretia saligna,TRUE
Ehretia saligna var. membranifolia,TRUE
Ehretia saligna var. saligna,TRUE
Ehretia sp. Whitfield Range (R.Jago 17),TRUE
Tetrarrhena acuminata,TRUE
Ehrharta brevifolia,FALSE
Ehrharta brevifolia var. brevifolia,FALSE
Ehrharta brevifolia var. cuspidata,FALSE
Ehrharta calycina,FALSE
Tetrarrhena distichophylla,TRUE
Ehrharta erecta,FALSE
Ehrharta erecta var. erecta,FALSE
Tetrarrhena juncea,TRUE
Ehrharta longiflora,FALSE
Tetrarrhena oreophila,TRUE
Ehrharta pusilla,FALSE
Microlaena stipoides,TRUE
Microlaena tasmanica,TRUE
Ehrharta villosa,FALSE
Eichhornia crassipes,FALSE
Eidothea hardeniana,TRUE
Eidothea zoexylocarya,TRUE
Einadia hastata,TRUE
Einadia nutans,TRUE
Einadia nutans subsp. eremaea,TRUE
Einadia nutans subsp. linifolia,TRUE
Einadia nutans subsp. nutans,TRUE
Einadia nutans subsp. oxycarpa,TRUE
Einadia polygonoides,TRUE
Einadia trigonos,TRUE
Einadia trigonos subsp. leiocarpa,TRUE
Einadia trigonos subsp. stellulata,TRUE
Einadia trigonos subsp. trigonos,TRUE
Elachanthus glaber,TRUE
Elachanthus pusillus,TRUE
Elacholoma hornii,TRUE
Elacholoma prostrata,TRUE
Elacholoma sp. Showy flowers (C.P.Campbell 1762),TRUE
Elaeagnus triflora,TRUE
Elaeagnus triflora var. brevilimbata,TRUE
Elaeagnus triflora var. triflora,TRUE
Elaeagnus umbellata,FALSE
Elaeocarpus angustifolius,TRUE
Elaeocarpus arnhemicus,TRUE
Elaeocarpus bancroftii,TRUE
Elaeocarpus carolinae,TRUE
Elaeocarpus coorangooloo,TRUE
Elaeocarpus costatus,TRUE
Elaeocarpus culminicola,TRUE
Elaeocarpus elliffii,TRUE
Elaeocarpus eumundi,TRUE
Elaeocarpus eumundi,TRUE
Elaeocarpus ferruginiflorus,TRUE
Elaeocarpus foveolatus,TRUE
Elaeocarpus grahamii,TRUE
Elaeocarpus grandis,TRUE
Elaeocarpus holopetalus,TRUE
Elaeocarpus hylobroma,TRUE
Elaeocarpus johnsonii,TRUE
Elaeocarpus kirtonii,TRUE
Elaeocarpus largiflorens,TRUE
Elaeocarpus largiflorens subsp. largiflorens,TRUE
Elaeocarpus largiflorens subsp. retinervis,TRUE
Elaeocarpus linsmithii,TRUE
Elaeocarpus michaelii,TRUE
Elaeocarpus miegei,TRUE
Elaeocarpus obovatus,TRUE
Elaeocarpus reticulatus,TRUE
Elaeocarpus ruminatus,TRUE
Elaeocarpus sedentarius,TRUE
Elaeocarpus sericopetalus,TRUE
Elaeocarpus hylobroma,TRUE
Elaeocarpus sedentarius,TRUE
Elaeocarpus sp. Mt Bellenden Ker (L.J.Brass 18336),TRUE
Elaeocarpus sp. Mt Misery (L.J.Webb+ 10905),TRUE
Elaeocarpus sp. Windsor Tableland (L.W.Jessup & GJM 1378),TRUE
Elaeocarpus sp. Yeti Ridge (P.I.Forster+ PIF17330),TRUE
Elaeocarpus stellaris,TRUE
Elaeocarpus thelmae,TRUE
Elaeocarpus williamsianus,TRUE
Elaeodendron australe,TRUE
Elaeodendron australe var. integrifolium,TRUE
Elaeodendron australe var. integrifolium,TRUE
Elaeodendron australe var. australe,TRUE
Elaeodendron australe var. integrifolium,TRUE
Elaeodendron australe var. Windsor Tableland (B.P.Hyland 5574),TRUE
Elaeodendron curtipendulum,TRUE
Elaeodendron melanocarpum,TRUE
Elaphoglossum callifolium,TRUE
Elaphoglossum queenslandicum,TRUE
Elatine gratioloides,TRUE
Elatine macrocalyx,TRUE
Elatostema grande,TRUE
Elatostema montanum,TRUE
Elatostema reticulatum,TRUE
Elatostema stipitatum,TRUE
Elattostachys megalantha,TRUE
Elattostachys microcarpa,TRUE
Elattostachys nervosa,TRUE
Elattostachys xylocarpa,TRUE
Eleocharis acuta,TRUE
Eleocharis acutangula,TRUE
Eleocharis atricha,TRUE
Eleocharis atropurpurea,TRUE
Eleocharis blakeana,TRUE
Eleocharis brassii,TRUE
Eleocharis caespitosissima,TRUE
Eleocharis geniculata,TRUE
Eleocharis cylindrostachys,TRUE
Eleocharis dietrichiana,TRUE
Eleocharis dulcis,TRUE
Eleocharis equisetina,TRUE
Eleocharis geniculata,TRUE
Eleocharis gracilis,TRUE
Eleocharis jacobsiana,TRUE
Eleocharis keigheryi,TRUE
Eleocharis macbarronii,TRUE
