taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Spergularia brevifolia,9586.617906535666,8983.694204550946,10230.005696248436,Ran out of iterations and did not converge,NA,8627.483164656793,4251.747500379376,17506.558362131058,NA,NA,425,431
Spergularia marina,4315735.545731375,2931.675659529257,6353217566.9391775,NA,NA,24450.309833515304,3779.5134551099013,158173.17706506522,NA,NA,595,617
Spergularia tasmanica,3212885.831126956,20982.763622418013,491957854.0563469,NA,NA,19433.19944657658,4409.894504248089,85636.79706320216,NA,NA,232,249
Spermacoce brachystema,6904.20196697887,6066.600667904354,7857.448909242493,NA,NA,3213.490283534733,2921.290710181039,3534.9168661588583,NA,NA,256,532
Sphaerolobium acanthos,7793988095037924e94,7793988095037924e94,7793988095037924e94,Ran out of iterations and did not converge,NA,779398809907377e95,779398809907377e95,779398809907377e95,Ran out of iterations and did not converge,NA,0,19
Sphaerolobium alatum,15181.601445678798,7934.990673575141,29046.16173311679,NA,NA,7626.446573076639,5619.715187748307,10349.757129826501,NA,NA,27,50
Sphaerolobium fornicatum,10576.600458628665,5217.386890576874,21440.70961337032,NA,NA,4817.510327341214,3422.2520984219373,6781.61780213126,NA,NA,8,14
Sphaerolobium grandiflorum,150082.5336257117,7831.191250163801,2876288.699888633,NA,NA,22108.143335108387,4426.7515069667415,110412.79388655077,NA,NA,34,51
Sphaerolobium linophyllum,25941.507901138062,4319.804807686727,155785.240802392,NA,NA,10270.75291759606,4848.046328109533,21758.943367078467,NA,NA,31,44
Sphaerolobium macranthum,7912.410265249126,7511.447088818102,8334.776969782346,Ran out of iterations and did not converge,NA,15439.86733770833,0,Inf,Ran out of iterations and did not converge,NA,49,59
Sphaerolobium medium,41892.194425736125,19858.205357596304,88374.34814482652,NA,NA,9237.71095035659,6989.300386647335,12209.419953585963,NA,NA,238,325
Sphaerolobium minus,26107.93274965083,18384.577048873005,37075.86803048454,NA,NA,8928.890212258577,7557.206697961383,10549.543450237163,NA,NA,338,514
Sphaerolobium vimineum,22147.05877138182,17595.746977601564,27875.611808206286,NA,NA,11482.48928410425,9904.3162002671,13312.131548870897,NA,NA,399,860
Sphaeromorphaea australis,35816.46345660484,20172.63444043822,63592.04388132681,NA,NA,6359.634135648288,4914.61422559706,8229.526160700712,NA,NA,176,241
Sphenotoma parviflora,11271.69732276609,7668.86186353261,16567.146833119103,NA,NA,6482.891956378434,5113.072598437226,8219.693209699719,NA,NA,25,62
Spinifex hirsutus,318089.9688794868,1578.5080900201538,64099277.628954776,NA,NA,10659.604821313025,3322.0795165340273,34203.62889600807,NA,NA,136,143
Spinifex sericeus,815664.0796053936,7877.959194894591,84451807.16214858,NA,NA,26973.2231030239,6182.322562593971,117683.08062208851,NA,NA,624,665
Spiranthes elytra,18691.868446406203,9521.287116546877,36695.243168391025,NA,NA,10274.255324535145,7394.128748237095,14276.23538458216,NA,NA,127,183
Spirodela polyrhiza,4412.313483449422,3238.9516759310254,6010.744285227226,NA,NA,2027.7337000604673,1599.488448114375,2570.636857807987,NA,NA,38,74
Sporadanthus caudatus,8502.99301763603,6825.711599831143,10592.432627794542,NA,NA,4581.674276598021,3968.7711789780296,5289.228889795923,NA,NA,46,90
Sporadanthus gracilis,27223.834050423222,12828.939598971861,57770.724905773204,NA,NA,13769.49710603405,8116.229056272313,23360.485422297927,NA,NA,43,100
Sporadanthus interruptus,8502.696521688507,7430.8020195810195,9729.211994805677,NA,NA,5361.015794600256,4854.499768126428,5920.381444584085,NA,NA,100,252
Sporadanthus tasmanicus,51018.2354379713,23666.565285147168,109980.48579688897,NA,NA,11392.403062792495,8298.56208708293,15639.679041160942,NA,NA,330,475
Sporobolus actinocladus,180047.16794180742,84321.44268794468,384445.3041895126,NA,NA,5285.330416498005,4446.123820329704,6282.93739455225,NA,NA,1144,1233
Sporobolus advenus,34507.68205610131,17278.22960556131,68917.947502081,NA,NA,5737.4070829226,4334.268583778103,7594.7854635433205,NA,NA,123,162
Sporobolus caroli,3194709.2095540427,591549.0030695739,17253290.734409444,NA,NA,14924.595111632698,9651.884292304385,23077.725809847074,NA,NA,2390,2521
Sporobolus contiguus,12525.853733156737,6999.344760769813,22415.95707984249,Ran out of iterations and did not converge,NA,29317.730584404475,738.6781364348575,1163604.6665305973,NA,NA,37,44
Sporobolus creber,242350.45135965766,127948.87173925737,459040.71271469427,NA,NA,12876.817165428385,10656.232252860154,15560.135738160778,NA,NA,3897,4306
Sporobolus elongatus,97731.0887156067,52570.912746559094,181685.36939018537,NA,NA,11021.622388005553,8764.580494559092,13859.89439416931,NA,NA,926,1119
Sporobolus mitchellii,1941922.9048916942,296096.3156881403,12735938.84401732,NA,NA,10886.753546879412,7046.227662073601,16820.54689042114,NA,NA,1543,1619
Sporobolus scabridus,95123.00814470547,14098.95415271422,641777.1545668702,NA,NA,6625.348905722763,4014.766347658937,10933.450248769179,NA,NA,99,113
Sporobolus virginicus,49892.06492697374,39203.01852484657,63495.573462020955,NA,NA,2243.9920102845113,2017.1935101057654,2496.290076779348,NA,NA,1569,1829
Sprengelia incarnata,44108.422537521146,33293.34050684611,58436.69962611403,NA,NA,12659.944793187535,11033.517774685499,14526.119904775782,NA,NA,1498,2255
Sprengelia sprengelioides,10660.754202651782,8798.264576568148,12917.511081905723,NA,NA,5923.911663696635,5200.489557282285,6747.966515987026,NA,NA,101,228
Spyridium cinereum,18490.173686079113,0,Inf,NA,NA,19404.14854234473,0,Inf,Ran out of iterations and did not converge,NA,4,21
Spyridium coactilifolium,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,65,65
Spyridium cordatum,16365.424118323683,3526.046095882305,75956.7797157777,NA,NA,7485.903648833429,6020.309850840387,9308.283930235752,NA,NA,98,111
Spyridium daltonii,24396.952303568447,4943.189679081582,120410.36665483186,NA,NA,17928.209939419008,4620.192579384542,69568.68271380567,NA,NA,7,50
Spyridium eriocephalum var. eriocephalum,12897253.59982464,371.9617879908221,447194189802.8893,NA,NA,442684.99069164024,928.2471849892316,211118335.8837023,NA,NA,218,297
Spyridium furculentum,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,8,8
Spyridium microcephalum,15622.263765837242,3698.1363722198057,65994.08475109776,NA,NA,6804.576475576938,6133.429109180165,7549.163801807446,NA,NA,78,89
Spyridium mucronatum subsp. mucronatum,11515.34818539374,6151.14851016428,21557.477211245106,NA,NA,7445.749595823749,6337.22842598364,8748.175593040025,NA,NA,28,42
Spyridium nitidum,15120.2799961534,0,Inf,Ran out of iterations and did not converge,NA,23410.711768390163,0,Inf,Ran out of iterations and did not converge,NA,24,51
Spyridium parvifolium,58640.63330656706,39747.52888010851,86514.15500489534,NA,NA,15297.50052573683,12675.089869167985,18462.47440849742,NA,NA,1712,2650
Spyridium phlebophyllum,8434.060873535047,7815.076058164087,9102.071725096588,Ran out of iterations and did not converge,NA,9404.14256668238,0,Inf,Ran out of iterations and did not converge,NA,101,108
Spyridium phylicoides,9171.524738313574,8409.239440055731,10002.910087780818,Ran out of iterations and did not converge,NA,17714.293243890992,0,Inf,Ran out of iterations and did not converge,NA,190,207
Spyridium polycephalum,11213.483053363745,7104.5122522276215,17698.921153756783,Ran out of iterations and did not converge,NA,32156.7141596556,0,Inf,Ran out of iterations and did not converge,NA,26,27
Spyridium scortechinii,11512.012891606928,9396.695620782066,14103.515338245494,NA,NA,7419.427075085919,6448.591954328428,8536.421363359588,NA,NA,79,188
Spyridium spathulatum,10266.362028902875,7870.983187363569,13390.727282674137,Ran out of iterations and did not converge,NA,23421.141566003367,0,Inf,Ran out of iterations and did not converge,NA,48,56
Spyridium subochreatum,257650.24318977815,43428.34935540875,1528578.6542905774,NA,NA,36437.898261628405,14093.854629056597,94205.6282450571,NA,NA,444,665
Spyridium thymifolium,9121.773472312188,8556.1683497068625,9724.767896020776,Ran out of iterations and did not converge,NA,16057.955577729681,0,Inf,Ran out of iterations and did not converge,NA,282,287
Spyridium tricolor,7580.903867958741,7468.416931615644,7695.085046999293,Ran out of iterations and did not converge,NA,16895.95638259488,0,Inf,Ran out of iterations and did not converge,NA,17,25
Spyridium vexilliferum,181923.1562274013,28723.718176663715,1152219.7289426122,NA,NA,24130.191102753364,9464.93701693106,61518.22475034213,NA,NA,205,305
Spyridium vexilliferum var. latifolium,12312.381219261608,5448.135184141715,27825.067874542405,Ran out of iterations and did not converge,NA,31433.35268883629,0,Inf,Ran out of iterations and did not converge,NA,19,24
Spyridium vexilliferum var. vexilliferum,11902.914501977159,0,Inf,Ran out of iterations and did not converge,NA,12386.66442823213,0,Inf,Ran out of iterations and did not converge,NA,184,225
Stachystemon vermicularis,27937.712532913272,2049.2707726270282,380874.89071594464,NA,NA,9083.480986849201,3959.90801931985,20836.248325945362,NA,NA,25,34
Stackhousia aspericocca,3.9307662769822746e-50,3.930765849892766e-50,3.930766704071856e-50,Ran out of iterations and did not converge,NA,12924.90284095717,6168.068758584103,27083.536190431525,NA,NA,566,649
Stackhousia monogyna,36677.189687654565,31873.776107508143,42204.48304734493,NA,NA,11651.981987015764,10914.657902010369,12439.11494475082,NA,NA,5491,7975
Stackhousia muricata,48028.546799423646,31761.73319468263,72626.43047611168,NA,NA,8297.872084964534,7227.575077747947,9526.664254297622,NA,NA,954,1193
Stackhousia nuda,11606.491410165696,9542.341801235609,14117.147096618024,NA,NA,7765.51848180083,6704.030835853186,8995.077553743959,NA,NA,83,242
Stackhousia pulvinaris,37819226720911725e66,37819226720911725e66,37819226720911725e66,NA,NA,43532.7326640583,10064.411920783028,188297.0240205478,NA,NA,85,168
Stackhousia spathulata,28225.486682750256,10817.995560583593,73643.78123622874,NA,NA,8391.048120369898,6360.095754610477,11070.539072831223,NA,NA,177,203
Stackhousia subterranea,69022795.22350527,17581.06832280746,270981613460.0623,NA,NA,92847.62583133315,4118.493322795423,2093163.9186594454,NA,NA,271,293
Stackhousia viminea,33267.952237742546,27676.681324082496,39988.77730798198,NA,NA,9344.916779942265,8538.607972659804,10227.366088672145,NA,NA,1683,2472
Steganthera laxiflora,431727.55273565213,105.37417828052467,1768826887.5028913,NA,NA,8246.10362073631,1187.3131152298117,57270.676160903764,NA,NA,27,29
Stellaria angustifolia,24176.299069215776,16890.561774402195,34604.736330911735,NA,NA,8809.517415150834,7776.71242831964,9979.48655079881,NA,NA,749,906
Stellaria angustifolia subsp. tenella,332132.19024202466,14382.905058647946,7669646.107316665,NA,NA,13128.120857817257,5201.952742747338,33131.319291154054,NA,NA,190,209
Stellaria filiformis,18500.334814467897,3122.146411427328,109624.06727458483,NA,NA,8056.050909240903,5752.82287187238,11281.410482773657,NA,NA,164,179
Stellaria flaccida,48330.995775378695,40081.00705692706,58279.1033499237,NA,NA,18123.660644237796,16183.737374545473,20296.119959541746,NA,NA,3134,5607
Stellaria multiflora,21699.766193088133,13768.42336266227,34199.98357340177,NA,NA,8994.377408759141,7490.430839652686,10800.289957012386,NA,NA,253,368
Stellaria multiflora subsp. collaris,47415.17313727932,3103.6497127506964,724372.5457811548,NA,NA,12087.73313546818,3572.3666967407794,40900.97819118081,NA,NA,22,32
Stellaria papillata,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,8,8
Stellaria pungens,15971.1998972711,15100.997647088148,16891.547970526168,NA,NA,9083.214275071508,8802.833578521993,9372.525429557822,NA,NA,4067,7710
Stemodia florulenta,314089.98746078595,86791.2377911669,1136664.5151494434,NA,NA,7979.252716375858,6049.214022162219,10525.082048433436,NA,NA,1129,1204
Stemodia glabella,92473.89224264192,47057.74792010276,181721.8444244892,NA,NA,4771.708961316413,3755.537725938845,6062.835224432543,NA,NA,412,483
Stenanthemum leucophractum,180515.82505867325,44854.68788704268,726478.4269299702,NA,NA,27292.23987719778,13661.425916184236,54523.324438050564,NA,NA,579,838
Stenanthemum notiale subsp. notiale,52931.97070865462,7500.229877725319,373561.0199659108,NA,NA,2304801197195786e29,2304801197195786e29,2304801197195786e29,NA,NA,98,132
Stenanthemum tridentatum,395019.0981954775,7480.293241237579,20860156.534899745,NA,NA,7904.293023564702,1955.841897357097,31944.222223073873,NA,NA,40,46
Stenanthera conostephioides,161364.5515364646,87396.36413728933,297935.9467593055,NA,NA,17167.309406065797,13480.813063639713,21861.924117804214,NA,NA,2950,3826
Stenanthera pinifolia,27194.140834060996,20357.700177336654,36326.36738240307,NA,NA,9504.4881676708,8242.069530685636,10960.268533657874,NA,NA,522,924
Stenocarpus acacioides,1285.3089394483152,1237.7245893171175,1334.7226710081047,NA,NA,1202.5718878774696,1162.5519042200335,1243.9695296731156,NA,NA,52,541
Stenocarpus salignus,42076.08019953842,29585.908035805474,59839.18164064514,NA,NA,9821.601638915878,8417.080154928095,11460.489502060474,NA,NA,840,1110
Stenocarpus verticis,6055.530808087582,4596.070722293689,7978.435403491299,NA,NA,1859.1665284651717,1562.9568709958894,2211.513474689045,NA,NA,80,119
Stenochlaena palustris,1984.3788451017292,1762.5741792624449,2234.0957034415665,NA,NA,1415.4023382412743,1288.724065614751,1554.5327603882502,NA,NA,53,152
Stenopetalum lineare,194749.2789622067,59306.25621650483,639515.694901414,NA,NA,11512.58361995118,8531.697789633954,15534.959731860688,NA,NA,1752,1915
Stenopetalum sphaerocarpum,8393.862807403162,8108.258642359956,8689.527053493102,Ran out of iterations and did not converge,NA,15988.644754827836,0,Inf,Ran out of iterations and did not converge,NA,444,506
Stenopetalum velutinum,31112.509506540104,17053.299322600575,56762.520230421454,NA,NA,8012.152677658551,6328.137808242661,10144.309823103888,NA,NA,183,254
Stephania japonica,120669.32343621094,77396.1546643811,188137.06807134344,NA,NA,12129.469018346086,10152.464295968386,14491.458859445747,NA,NA,1798,2218
Stephania japonica var. discolor,48492.72484201255,36192.882731899146,64972.56325290085,NA,NA,12157.637661184779,10698.664912015756,13815.56995346717,NA,NA,2048,2679
Sterculia quadrifida,4072.5827920859942,3565.385389124972,4651.932060131527,NA,NA,1314.225915942034,1205.6280558050057,1432.6058105710074,NA,NA,302,444
Sticherus flabellatus,65606.55561758396,20294.30078013662,212090.0930085737,NA,NA,13305.652849011227,7525.661943968927,23524.893764365897,NA,NA,114,161
Sticherus flabellatus var. flabellatus,27946.950973463117,21602.128799273203,36155.3287627573,NA,NA,9784.010925019915,8498.533824783324,11263.927608518941,NA,NA,568,918
Sticherus lobatus,29726.962461405903,23214.973138921785,38065.61790503453,NA,NA,15622.975297459025,13106.219434225377,18623.01774893493,NA,NA,481,1166
Sticherus urceolatus,56061.29995487663,19548.21899014004,160775.22736039956,NA,NA,12600.707879013753,7908.649060801424,20076.480550794568,NA,NA,177,250
Stirlingia latifolia,97486.95424220199,21746.420067875042,437023.9431482594,NA,NA,12911.764365578687,7579.213838704418,21996.16775302981,NA,NA,291,361
Stirlingia tenuifolia,18665.872583159646,10068.932009602997,34602.954807765054,NA,NA,6921.712362852288,5178.632285594224,9251.497189197453,NA,NA,48,79
Strangea linearis,24685.45827208515,12094.523256658127,50384.11495611402,NA,NA,7295.157631324419,5187.930507219932,10258.295632874546,NA,NA,63,96
Streblus brunonianus,95081.69683688274,54490.72402592202,165909.50542481602,NA,NA,11165.907695091619,9145.053016473063,13633.326611745557,NA,NA,1287,1530
Streptoglossa adscendens,146940.41328038325,55077.92209607362,392017.0593463448,NA,NA,10047.993614416253,7235.575728840493,13953.578741899106,NA,NA,532,627
Streptoglossa cylindriceps,33994.1140416624,8529.283540725992,135486.15003355689,NA,NA,7126.792638210133,5213.281885060902,9742.648571064718,NA,NA,100,114
Strychnos lucida,2113.4129636666685,1999.126922168737,2234.2325069330113,NA,NA,1519.0147229914605,1451.7786694233787,1589.3646719449914,NA,NA,254,773
Strychnos minor,252520.97946520767,5687.804948990211,11211151.866483882,NA,NA,6819.683340275987,2138.7621161288084,21745.32665924447,NA,NA,42,47
Stuartina hamata,144217.02540290143,2299.4346635069774,9045071.27171,NA,NA,11075.192619419406,4134.089830809706,29670.349841725034,NA,NA,155,172
Stuartina muelleri,321997.88693811226,88958.16989860806,1165521.270399153,NA,NA,17104.768224799463,11406.131910841503,25650.509595283478,NA,NA,2031,2298
Stuckenia pectinata,176167.9171134536,2127.415401991243,14588187.615377799,NA,NA,16797.81203443911,4253.163854699055,66342.72715183516,NA,NA,262,283
Stylidium affine,305007.5334783021,12946.143590182677,7185892.449784345,NA,NA,14527.118953757867,4615.4458843390785,45724.116452694776,NA,NA,101,120
Stylidium amoenum,42996.502473475775,17155.647223665157,107760.38938370348,NA,NA,10708.251056918465,7569.593217495079,15148.322690970288,NA,NA,249,336
Stylidium armeria,20115.549935167346,15548.399257562989,26024.244842914613,NA,NA,9286.625835295376,8217.405521632054,10494.96938878676,NA,NA,479,760
Stylidium armeria subsp. armeria,25815.468923149303,15718.024835992033,42399.629894720485,NA,NA,8850.894480006036,7475.816596451157,10478.899807867048,NA,NA,409,544
Stylidium beaugleholei,266966.2560535332,12798.275809925843,5568795.588540587,NA,NA,20563.363508391692,5436.139170691915,77785.33725883882,NA,NA,109,143
Stylidium brunonianum,37292.44355517013,18249.23742000606,76207.36770024928,NA,NA,9651.804502887744,7514.129390759929,12397.621243589296,NA,NA,338,456
Stylidium bulbiferum,117390.2536513731,11774.100541632459,1170405.4677983155,NA,NA,11540.051120376482,5437.093456877617,24493.377006872368,NA,NA,135,162
Stylidium calcaratum,71451.38750248605,30394.43053468141,167968.29834350903,NA,NA,11158.941253667226,8128.542574263914,15319.101642777889,NA,NA,426,548
Stylidium ciliatum,91673.53938261262,16300.365955933548,515573.5672226583,NA,NA,13596.874158698465,6755.40695603119,27366.965171865253,NA,NA,133,174
Stylidium debile,13174.126083008507,9498.032936511308,18273.00444324988,NA,NA,6199.665278293959,5102.654047818192,7532.521155205139,NA,NA,64,117
Stylidium despectum,83435.63530194428,23356.18187170952,298058.358873771,NA,NA,11527.969336096237,7396.897212428262,17966.19220160132,NA,NA,279,347
Stylidium diuroides,28450.11031433326,10175.70025308302,79543.29989746874,NA,NA,7605.984858103916,5322.787686190246,10868.55404956279,NA,NA,63,89
Stylidium ecorne,395989.6476596942,1527.4128177460655,102662357.70172657,NA,NA,29452.63740653661,3020.2681144447383,287212.200152766,NA,NA,119,144
Stylidium eglandulosum,22183.334284306646,14553.477069620958,33813.24735080039,NA,NA,5826.242296060898,4795.115183279178,7079.099874550935,NA,NA,146,225
Stylidium graminifolium,22113.93512908591,20712.189803376135,23610.54681015464,NA,NA,9419.425147421043,9107.399311420884,9742.141205624313,NA,NA,6904,11347
Stylidium hispidum,51960.404893665574,7452.04369072655,362301.10675189033,NA,NA,8709.902690052388,5177.39671622323,14652.61578902561,NA,NA,104,128
Stylidium inundatum,157572.50308832055,18137.629291328907,1368927.1806535884,NA,NA,15097.126493985443,7029.3000996567125,32424.740037280262,NA,NA,276,341
Stylidium involucratum,25839.917439863962,6015.983407896669,110987.8947509314,NA,NA,9340.113719527963,5623.112154956999,15514.135569359207,NA,NA,58,73
Stylidium junceum,24477.76758166815,14261.391986198598,42012.80676963372,NA,NA,8245.488680207782,6736.862576692821,10091.950489037676,NA,NA,185,272
Stylidium laricifolium,11479.864437599144,10354.647835196634,12727.355831232946,NA,NA,7333.2906505208575,6843.091239997424,7858.60510681089,NA,NA,309,683
Stylidium lateriticola,16298.009143311652,6258.489738874348,42442.36439113279,NA,NA,7322.930214057318,5434.753572379581,9867.109190099682,NA,NA,31,39
Stylidium lineare,13107.987109240163,11503.236569401653,14936.60719045295,NA,NA,9187.831886536895,8344.062970685076,10116.924461361432,NA,NA,239,662
Stylidium lineatum,19559.75572815397,5865.0413278680135,65231.26142814818,NA,NA,6743.725888811335,4651.542489375848,9776.937213256884,NA,NA,23,31
Stylidium montanum,12124.9842863955,9777.577651550577,15035.957696743391,NA,NA,9223.539574663759,7845.851298436216,10843.142324446655,NA,NA,62,198
Stylidium obtusatum,24584.83450867948,4532.382567460493,133354.6051823713,NA,NA,8742.28759073581,5128.826065609057,14901.57617775588,NA,NA,40,53
Stylidium perpusillum,79950.09496075199,15710.74904457375,406856.3291347948,NA,NA,10883.67360650831,6186.064482774882,19148.58008720116,NA,NA,151,195
Stylidium piliferum,93389.07072137985,30014.276936951443,290578.9984054407,NA,NA,12812.633605732966,8314.635532558956,19743.92975758417,NA,NA,348,443
Stylidium productum,17489.573879530628,14467.696703383805,21142.632497681396,NA,NA,10238.514125350826,9053.816515109305,11578.230166258534,NA,NA,344,730
Stylidium repens,109203.38234092371,33139.23468564282,359856.7929471381,NA,NA,15253.823761025766,9424.19324160218,24689.555208322217,NA,NA,412,531
Stylidium schoenoides,53196.927399625034,18857.014944316354,150072.16641221032,NA,NA,11287.028513449204,7573.928934309507,16820.465806896267,NA,NA,235,322
Stylidium soboliferum,26465.074916297475,9518.7228874007,73581.31953313926,NA,NA,16795.56620241172,7437.72137924426,37927.07869466573,NA,NA,23,117
Stylidium zeicolor,485564.217677505,30373.034074896343,7762563.624937155,NA,NA,7778.105211522946,3026.4404905070414,19990.123999228046,NA,NA,97,110
Stylobasium spathulatum,9992.492157982753,8611.748774321259,11594.613607991216,NA,NA,5192.978900922107,4712.3981209129615,5722.57037149435,NA,NA,175,392
Stypandra glauca,38639.86917706383,32788.85702660012,45534.966004132875,NA,NA,13311.051776516342,12177.9203308665,14549.618866203522,NA,NA,3054,4995
Styphelia adscendens,48978.53836632883,29356.32175390126,81716.54611951347,NA,NA,12684.75660004079,9894.238680782028,16262.297200774714,NA,NA,557,942
Styphelia angustifolia,11047.126532111193,6696.013757163293,18225.62035299282,NA,NA,6198.528010584576,4596.036670825432,8359.756949263243,NA,NA,14,26
Styphelia exarrhena,112078.81506390183,18112.27524863389,693544.0530628965,NA,NA,18424.453480953536,8190.790297391824,41444.16762567036,NA,NA,187,251
Styphelia laeta,31140.0228369117,10323.01808680691,93935.80580108521,NA,NA,11754.761040066955,7123.881615445785,19395.943751997558,NA,NA,107,145
Styphelia laeta subsp. laeta,19433.518333199787,10988.534129030313,34368.70017167058,NA,NA,8947.118507224868,6680.4867947420025,11982.798865096383,NA,NA,68,116
Styphelia laeta subsp. latifolia,11861.81514778209,6804.31849701307,20678.435123505416,NA,NA,7390.897439471311,6393.555068348472,8543.817074667653,NA,NA,44,52
Styphelia longifolia,11320.941927981601,7350.405786960898,17436.279009804504,Ran out of iterations and did not converge,NA,20382.535486093988,0,Inf,Ran out of iterations and did not converge,NA,35,38
Styphelia perileuca,7419.283985740477,6830.587900570229,8058.717003915533,NA,NA,7315.94412628113,6772.472487645971,7903.027816872129,NA,NA,1,31
Styphelia psiloclada,14321.89598988844,3560.3865304156297,57610.796747182976,NA,NA,11401.084322206661,4079.262897833982,31864.757672540873,NA,NA,10,27
Styphelia tenuiflora,44169.252069337344,14167.596064186795,137703.16569769027,NA,NA,9391.58490056614,6547.9427751780095,13470.164595649545,NA,NA,191,247
Styphelia triflora,26306.925519241897,22050.810334662965,31384.53053523663,NA,NA,7990.428912806732,7456.65750040422,8562.409391494322,NA,NA,1711,2347
Styphelia tubiflora,36499.34638308547,21651.366388062517,61529.70960423847,NA,NA,15261.270413492623,11209.738189598645,20777.14668214601,NA,NA,288,499
Styphelia viridis,9272.464721835182,7841.536365171236,10964.509761066498,NA,NA,5577.336554203668,4963.728408707686,6266.79795459541,NA,NA,81,189
Styphelia viridis subsp. viridis,13008.564988796283,8915.92648867163,18979.829329318352,NA,NA,6883.765349328556,5942.545709736069,7974.061572127323,NA,NA,58,85
Suaeda australis,1449129.4168687703,300653.15471725096,6984713.228136071,NA,NA,8557.793491383285,5914.951132955906,12381.476667342067,NA,NA,1353,1424
Surreya diandra,129262.12851665587,31532.06035595932,529895.5310891574,NA,NA,8634.868920807447,5323.216677720438,14006.749263390047,NA,NA,186,220
Swainsona adenophylla,8374.660502907289,7698.804162211073,9109.848368816389,Ran out of iterations and did not converge,NA,4531.941067545216,0,Inf,Ran out of iterations and did not converge,NA,54,55
Swainsona affinis,42977.34898436311,21333.113421768583,86581.47965589407,NA,NA,8237.118652232788,6574.60422090998,10320.031656836405,NA,NA,312,402
Swainsona behriana,14341.994317197159,9597.518673724855,21431.872965003018,NA,NA,7528.167883991574,6832.0809851300555,8295.175629930452,NA,NA,230,277
Swainsona brachycarpa,9162.79503868111,8152.157102451695,10298.72362195152,NA,NA,7018.141410816364,6703.103095538401,7347.986173000865,NA,NA,67,130
Swainsona bracteata,10738.365452620656,7971.234188397764,14466.077632228607,Ran out of iterations and did not converge,NA,18943.09049156271,0,Inf,Ran out of iterations and did not converge,NA,52,55
Swainsona burkittii,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,47,47
Swainsona cadellii,71974.2175582772,854.9408414849627,6059235.612289246,NA,NA,10553.573318248102,3108.9281879039017,35825.17930680516,NA,NA,49,63
Swainsona campylantha,622867.6633012684,55249.3870609632,7022053.033064336,NA,NA,8254.661614586172,4745.748873687876,14357.99495188459,NA,NA,404,430
Swainsona fissimontana,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,65,65
Swainsona flavicarinata,25730.322777245226,13846.868104185893,47812.22044146486,NA,NA,7312.1693615549875,5866.47885358151,9114.12486204074,NA,NA,130,186
Swainsona formosa,71586.99493490714,29187.67102825597,175577.4840291062,NA,NA,6240.051789176896,4928.082589088892,7901.297437226729,NA,NA,322,369
Swainsona galegifolia,95724.8804453924,45967.708770248224,199341.08054163915,NA,NA,13088.35454630554,10324.241570726435,16592.504500816667,NA,NA,2134,2444
Swainsona greyana,8380.0924239680935,8012.27581719703,8764.794252778831,Ran out of iterations and did not converge,NA,5908.342551670244,0,Inf,Ran out of iterations and did not converge,NA,186,189
Swainsona laxa,8782.837140383333,7896.314559573557,9768.889986908376,Ran out of iterations and did not converge,NA,12552.508421870029,0,Inf,Ran out of iterations and did not converge,NA,101,111
Swainsona lessertiifolia,3585559.3492206116,2676.589859546408,4803214732.705451,NA,NA,38808.50334841784,2583.1213959849924,583054.2592714096,NA,NA,176,197
Swainsona luteola,84975.5122402623,4790.796464074029,1507231.1534509365,NA,NA,5314.127557709263,3527.294683336171,8006.122038234478,NA,NA,72,78
Swainsona microcalyx,48187.59418755049,1096.4857210718635,2117714.9770032107,NA,NA,1205545.507493321,1205545.507493321,1205545.507493321,Ran out of iterations and did not converge,NA,28,29
Swainsona microphylla,29927.7244424671,18833.724043331345,47556.64297955885,NA,NA,6554.4635980782305,5497.3860972947205,7814.803671816649,NA,NA,257,339
Swainsona monticola,2221039.5876426925,7597.552661587125,649290247.7421625,NA,NA,69503.99970834784,5549.198108120903,870541.2712493427,NA,NA,190,226
Swainsona murrayana,3819384.2710417355,13490.721987967241,1081313233.116224,NA,NA,15521.310433254956,3626.675751726579,66427.52042301469,NA,NA,265,279
Swainsona oligophylla,120575.98238628614,493.47345297256584,29461701.416441258,NA,NA,4245.81394602315,3778.646297154278,4770.7392136228455,NA,NA,105,112
Swainsona oliveri,11488.690104375215,8992.37106258456,14677.997537663075,Ran out of iterations and did not converge,NA,24743.715101433063,0,Inf,Ran out of iterations and did not converge,NA,96,99
Swainsona oroboides,69163.90812084256,12977.674458463785,368605.8085259298,NA,NA,8985.523020824656,6181.736774732267,13060.993520104492,NA,NA,320,364
Swainsona phacoides,93685.72879029278,34602.98840122536,253649.0686063831,NA,NA,8359.320675129762,6486.491214563724,10772.88781225178,NA,NA,601,680
